customer_id,customer_city,customer_state,customer_zip_code
CUST_002735,Manaus,GO,53026
CUST_002736,Belo Horizonte,RJ,99037
CUST_002737,Rio de Janeiro,AL,69207
CUST_002738,Recife,PB,36866
CUST_002739,Manaus,SC,22416
CUST_002740,Fortaleza,CE,35775
CUST_002741,Salvador,PA,39080
CUST_002742,Sao Paulo,MA,80423
CUST_002743,Porto Alegre,SC,29374
CUST_002744,Belo Horizonte,GO,68451
CUST_002745,Sao Paulo,SC,62599
CUST_002746,Curitiba,RS,92141
CUST_002747,Rio de Janeiro,MG,25684
CUST_002748,Rio de Janeiro,AL,34002
CUST_002749,Belo Horizonte,ES,32972
CUST_002750,Brasilia,RS,76153
CUST_002751,Brasilia,PE,56404
CUST_002752,Fortaleza,MT,16309
CUST_002753,Salvador,RN,94675
CUST_002754,Manaus,PB,78326
CUST_002755,Curitiba,SP,17826
CUST_002756,Sao Paulo,RS,22134
CUST_002757,Brasilia,RN,29693
CUST_002758,Fortaleza,GO,14054
CUST_002759,Fortaleza,SE,26090
CUST_002760,Belo Horizonte,PB,99344
CUST_002761,Curitiba,AM,25569
CUST_002762,Recife,SE,42227
CUST_002763,Manaus,AL,16508
CUST_002764,Salvador,AL,26608
CUST_002765,Porto Alegre,RN,99059
CUST_002766,Belo Horizonte,AL,85969
CUST_002767,Manaus,AM,34520
CUST_002768,Porto Alegre,MG,87424
CUST_002769,Porto Alegre,GO,40932
CUST_002770,Curitiba,SE,29734
CUST_002771,Curitiba,AL,79363
CUST_002772,Sao Paulo,CE,60555
CUST_002773,Fortaleza,PB,26257
CUST_002774,Manaus,PR,42194
CUST_002775,Belo Horizonte,SE,26793
CUST_002776,Rio de Janeiro,PE,44684
CUST_002777,Belo Horizonte,GO,63219
CUST_002778,Sao Paulo,AM,12859
CUST_002779,Salvador,PB,49840
CUST_002780,Fortaleza,SC,69327
CUST_002781,Rio de Janeiro,ES,44819
CUST_002782,Brasilia,SE,95621
CUST_002783,Salvador,MA,83750
CUST_002784,Curitiba,BA,51704
CUST_002785,Porto Alegre,ES,76137
CUST_002786,Brasilia,GO,70379
CUST_002787,Belo Horizonte,SC,34318
CUST_002788,Belo Horizonte,RJ,90987
CUST_002789,Curitiba,MT,73956
CUST_002790,Sao Paulo,BA,15274
CUST_002791,Manaus,PR,28226
CUST_002792,Brasilia,SE,53634
CUST_002793,Brasilia,SP,74501
CUST_002794,Recife,RN,29046
CUST_002795,Salvador,ES,84210
CUST_002796,Fortaleza,CE,94559
CUST_002797,Salvador,MG,31910
CUST_002798,Manaus,PR,21503
CUST_002799,Belo Horizonte,MT,58392
CUST_002800,Belo Horizonte,GO,71472
CUST_002801,Belo Horizonte,RJ,80904
CUST_002802,Recife,PE,99063
CUST_002803,Belo Horizonte,MA,55335
CUST_002804,Manaus,RN,32487
CUST_002805,Curitiba,MT,46593
CUST_002806,Fortaleza,SP,85927
CUST_002807,Manaus,PA,19874
CUST_002808,Fortaleza,SE,64822
CUST_002809,Manaus,SE,63948
CUST_002810,Belo Horizonte,PR,13608
CUST_002811,Curitiba,GO,64501
CUST_002812,Brasilia,ES,63912
CUST_002813,Salvador,MG,37546
CUST_002814,Porto Alegre,BA,78203
CUST_002815,Curitiba,MT,72496
CUST_002816,Brasilia,PA,65186
CUST_002817,Sao Paulo,AL,52346
CUST_002818,Manaus,RN,15230
CUST_002819,Sao Paulo,SP,35720
CUST_002820,Brasilia,SC,53023
CUST_002821,Curitiba,PA,47602
CUST_002822,Manaus,CE,77082
CUST_002823,Porto Alegre,PA,25050
CUST_002824,Belo Horizonte,AM,61315
CUST_002825,Manaus,RS,62164
CUST_002826,Manaus,AL,40134
CUST_002827,Curitiba,BA,25640
CUST_002828,Curitiba,PE,96364
CUST_002829,Brasilia,SE,71671
CUST_002830,Rio de Janeiro,CE,24284
CUST_002831,Manaus,PR,70526
CUST_002832,Salvador,MT,13423
CUST_002833,Manaus,PE,38577
CUST_002834,Brasilia,RJ,68900
CUST_002835,Fortaleza,RN,94606
CUST_002836,Sao Paulo,SP,77868
CUST_002837,Belo Horizonte,PA,16066
CUST_002838,Rio de Janeiro,CE,93576
CUST_002839,Porto Alegre,RJ,67888
CUST_002840,Porto Alegre,PE,18583
CUST_002841,Porto Alegre,RJ,48057
CUST_002842,Curitiba,MS,32604
CUST_002843,Porto Alegre,AM,36564
CUST_002844,Belo Horizonte,AM,71429
CUST_002845,Sao Paulo,MA,98393
CUST_002846,Porto Alegre,RS,38941
CUST_002847,Manaus,MT,65511
CUST_002848,Manaus,SC,47962
CUST_002849,Curitiba,PB,48573
CUST_002850,Belo Horizonte,SP,35692
CUST_002851,Sao Paulo,MT,68420
CUST_002852,Rio de Janeiro,SP,92415
CUST_002853,Brasilia,AM,45763
CUST_002854,Sao Paulo,BA,92013
CUST_002855,Brasilia,SE,55680
CUST_002856,Fortaleza,MG,16393
CUST_002857,Brasilia,PA,43488
CUST_002858,Salvador,PR,31459
CUST_002859,Manaus,PE,22554
CUST_002860,Belo Horizonte,PA,47867
CUST_002861,Recife,CE,88104
CUST_002862,Curitiba,AL,55015
CUST_002863,Salvador,PR,15057
CUST_002864,Brasilia,PR,93026
CUST_002865,Porto Alegre,PE,15305
CUST_002866,Belo Horizonte,SE,71276
CUST_002867,Salvador,MA,42740
CUST_002868,Curitiba,CE,34118
CUST_002869,Manaus,SP,16674
CUST_002870,Belo Horizonte,PB,52331
CUST_002871,Curitiba,ES,25316
CUST_002872,Fortaleza,MA,26217
CUST_002873,Fortaleza,SE,77541
CUST_002874,Curitiba,MT,24602
CUST_002875,Salvador,SP,97181
CUST_002876,Belo Horizonte,GO,23987
CUST_002877,Salvador,PR,59915
CUST_002878,Rio de Janeiro,BA,23543
CUST_002879,Brasilia,SE,37944
CUST_002880,Rio de Janeiro,MS,68241
CUST_002881,Fortaleza,AM,19144
CUST_002882,Manaus,BA,48459
CUST_002883,Sao Paulo,AM,49827
CUST_002884,Brasilia,MT,40741
CUST_002885,Fortaleza,PA,80015
CUST_002886,Salvador,RJ,79734
CUST_002887,Salvador,MG,84627
CUST_002888,Salvador,RS,79741
CUST_002889,Manaus,MA,79177
CUST_002890,Rio de Janeiro,BA,13543
CUST_002891,Sao Paulo,SC,15591
CUST_002892,Salvador,ES,66395
CUST_002893,Recife,AM,70434
CUST_002894,Brasilia,MG,39055
CUST_002895,Belo Horizonte,BA,16116
CUST_002896,Recife,RJ,65485
CUST_002897,Sao Paulo,MS,76297
CUST_002898,Manaus,PE,12407
CUST_002899,Sao Paulo,RN,41594
CUST_002900,Belo Horizonte,AL,76421
CUST_002901,Brasilia,PA,45411
CUST_002902,Belo Horizonte,MT,86661
CUST_002903,Curitiba,PA,97030
CUST_002904,Brasilia,PA,65444
CUST_002905,Sao Paulo,RN,97581
CUST_002906,Salvador,PE,97983
CUST_002907,Sao Paulo,MA,36238
CUST_002908,Sao Paulo,PB,51703
CUST_002909,Brasilia,MA,45196
CUST_002910,Curitiba,GO,87221
CUST_002911,Sao Paulo,AM,22738
CUST_002912,Recife,RJ,25772
CUST_002913,Fortaleza,GO,75270
CUST_002914,Porto Alegre,PA,86169
CUST_002915,Porto Alegre,SP,33492
CUST_002916,Sao Paulo,MT,64979
CUST_002917,Recife,MA,60338
CUST_002918,Salvador,MS,74551
CUST_002919,Manaus,MS,46855
CUST_002920,Manaus,PB,16228
CUST_002921,Brasilia,MA,78367
CUST_002922,Porto Alegre,BA,30045
CUST_002923,Sao Paulo,SC,93668
CUST_002924,Manaus,SP,86591
CUST_002925,Sao Paulo,ES,34318
CUST_002926,Brasilia,SE,68458
CUST_002927,Porto Alegre,RN,23795
CUST_002928,Belo Horizonte,MT,95184
CUST_002929,Fortaleza,RJ,64524
CUST_002930,Fortaleza,AL,97694
CUST_002931,Manaus,ES,31747
CUST_002932,Fortaleza,PA,98770
CUST_002933,Belo Horizonte,ES,57373
CUST_002934,Sao Paulo,RN,41560
CUST_002935,Brasilia,MS,21282
CUST_002936,Belo Horizonte,BA,43831
CUST_002937,Brasilia,PA,73073
CUST_002938,Brasilia,SE,33043
CUST_002939,Porto Alegre,BA,75322
CUST_002940,Sao Paulo,PE,62900
CUST_002941,Recife,RS,30929
CUST_002942,Fortaleza,MA,45500
CUST_002943,Recife,RJ,11872
CUST_002944,Porto Alegre,PB,47488
CUST_002945,Brasilia,MS,77505
CUST_002946,Manaus,GO,35460
CUST_002947,Fortaleza,MS,22155
CUST_002948,Fortaleza,RJ,21870
CUST_002949,Sao Paulo,PB,13717
CUST_002950,Curitiba,RS,11374
CUST_002951,Rio de Janeiro,SP,31826
CUST_002952,Rio de Janeiro,SE,84215
CUST_002953,Rio de Janeiro,MS,23427
CUST_002954,Curitiba,GO,74442
CUST_002955,Sao Paulo,MG,99100
CUST_002956,Curitiba,PR,44708
CUST_002957,Rio de Janeiro,BA,34271
CUST_002958,Porto Alegre,GO,73572
CUST_002959,Belo Horizonte,BA,26631
CUST_002960,Brasilia,BA,29887
CUST_002961,Curitiba,RS,35259
CUST_002962,Sao Paulo,SC,67987
CUST_002963,Sao Paulo,AL,59630
CUST_002964,Recife,SC,29144
CUST_002965,Belo Horizonte,MG,88191
CUST_002966,Manaus,GO,59060
CUST_002967,Fortaleza,SP,65092
CUST_002968,Rio de Janeiro,SP,30836
CUST_002969,Manaus,MS,76904
CUST_002970,Recife,BA,54456
CUST_002971,Rio de Janeiro,CE,46380
CUST_002972,Belo Horizonte,MS,87735
CUST_002973,Recife,RS,21569
CUST_002974,Rio de Janeiro,BA,41182
CUST_002975,Belo Horizonte,PB,88651
CUST_002976,Salvador,SP,31649
CUST_002977,Manaus,BA,93731
CUST_002978,Manaus,PE,37003
CUST_002979,Fortaleza,ES,26551
CUST_002980,Belo Horizonte,PA,33826
CUST_002981,Curitiba,MG,34729
CUST_002982,Salvador,AM,61696
CUST_002983,Porto Alegre,ES,13868
CUST_002984,Rio de Janeiro,MG,51274
CUST_002985,Salvador,MS,48718
CUST_002986,Belo Horizonte,RJ,42353
CUST_002987,Brasilia,RS,51682
CUST_002988,Rio de Janeiro,AL,40653
CUST_002989,Sao Paulo,PA,24141
CUST_002990,Manaus,RJ,21537
CUST_002991,Belo Horizonte,MA,40401
CUST_002992,Sao Paulo,MG,37387
CUST_002993,Fortaleza,CE,91690
CUST_002994,Recife,PB,16630
CUST_002995,Porto Alegre,PE,53461
CUST_002996,Porto Alegre,AM,90314
CUST_002997,Sao Paulo,ES,54293
CUST_002998,Manaus,MG,33070
CUST_002999,Fortaleza,PB,23416
CUST_003000,Brasilia,PA,18629
CUST_003001,Manaus,PR,73444
CUST_003002,Salvador,SC,18360
CUST_003003,Porto Alegre,PE,22011
CUST_003004,Salvador,RN,50721
CUST_003005,Rio de Janeiro,GO,46069
CUST_003006,Curitiba,PA,63270
CUST_003007,Belo Horizonte,SE,21227
CUST_003008,Fortaleza,RJ,49587
CUST_003009,Manaus,CE,71720
CUST_003010,Porto Alegre,AL,54550
CUST_003011,Salvador,PE,78305
CUST_003012,Recife,GO,86028
CUST_003013,Rio de Janeiro,SP,63651
CUST_003014,Belo Horizonte,BA,61332
CUST_003015,Belo Horizonte,PA,78881
CUST_003016,Manaus,AL,78201
CUST_003017,Fortaleza,MA,34807
CUST_003018,Brasilia,RJ,53552
CUST_003019,Recife,AM,87902
CUST_003020,Manaus,RN,84861
CUST_003021,Salvador,AM,80976
CUST_003022,Curitiba,RN,67300
CUST_003023,Sao Paulo,GO,36951
CUST_003024,Brasilia,ES,30264
CUST_003025,Fortaleza,PE,29121
CUST_003026,Rio de Janeiro,ES,94351
CUST_003027,Brasilia,SC,60539
CUST_003028,Porto Alegre,SE,40311
CUST_003029,Fortaleza,MT,52397
CUST_003030,Curitiba,MT,29749
CUST_003031,Porto Alegre,SP,39218
CUST_003032,Brasilia,SE,91069
CUST_003033,Sao Paulo,RS,61591
CUST_003034,Sao Paulo,RS,54133
CUST_003035,Curitiba,RS,54867
CUST_003036,Belo Horizonte,MT,11316
CUST_003037,Recife,RJ,47972
CUST_003038,Rio de Janeiro,ES,96924
CUST_003039,Belo Horizonte,RS,89048
CUST_003040,Sao Paulo,BA,76220
CUST_003041,Sao Paulo,MG,87271
CUST_003042,Salvador,SC,52635
CUST_003043,Porto Alegre,BA,61265
CUST_003044,Brasilia,MG,60109
CUST_003045,Rio de Janeiro,RS,58797
CUST_003046,Curitiba,CE,18079
CUST_003047,Brasilia,PE,70887
CUST_003048,Salvador,BA,32412
CUST_003049,Sao Paulo,SE,45862
CUST_003050,Curitiba,AM,94727
CUST_003051,Sao Paulo,SC,24821
CUST_003052,Rio de Janeiro,RN,83118
CUST_003053,Porto Alegre,RS,84548
CUST_003054,Brasilia,PR,43655
CUST_003055,Brasilia,RS,54688
CUST_003056,Belo Horizonte,RS,64576
CUST_003057,Curitiba,MT,90066
CUST_003058,Recife,PB,95913
CUST_003059,Salvador,MS,62236
CUST_003060,Recife,AM,55221
CUST_003061,Belo Horizonte,RJ,97189
CUST_003062,Rio de Janeiro,MS,95916
CUST_003063,Salvador,SC,76092
CUST_003064,Porto Alegre,AM,64445
CUST_003065,Recife,RS,18900
CUST_003066,Porto Alegre,SC,43485
CUST_003067,Recife,PB,23891
CUST_003068,Porto Alegre,BA,25014
CUST_003069,Recife,BA,82083
CUST_003070,Porto Alegre,RJ,47964
CUST_003071,Belo Horizonte,GO,61171
CUST_003072,Fortaleza,SC,54739
CUST_003073,Salvador,MS,95799
CUST_003074,Curitiba,PE,94856
CUST_003075,Rio de Janeiro,ES,53374
CUST_003076,Manaus,RN,49459
CUST_003077,Sao Paulo,PA,17045
CUST_003078,Curitiba,AL,53255
CUST_003079,Sao Paulo,MT,61965
CUST_003080,Salvador,SC,11237
CUST_003081,Curitiba,CE,62195
CUST_003082,Porto Alegre,CE,46326
CUST_003083,Porto Alegre,RJ,15293
CUST_003084,Manaus,MS,35274
CUST_003085,Sao Paulo,MT,29237
CUST_003086,Rio de Janeiro,BA,88347
CUST_003087,Salvador,PE,28229
CUST_003088,Porto Alegre,MT,88847
CUST_003089,Fortaleza,PE,98576
CUST_003090,Belo Horizonte,MT,66718
CUST_003091,Belo Horizonte,PR,78718
CUST_003092,Recife,MS,59615
CUST_003093,Rio de Janeiro,PR,81296
CUST_003094,Belo Horizonte,PE,82796
CUST_003095,Recife,GO,11915
CUST_003096,Sao Paulo,SC,84651
CUST_003097,Porto Alegre,GO,62774
CUST_003098,Porto Alegre,MG,17076
CUST_003099,Fortaleza,ES,90350
CUST_003100,Curitiba,GO,43083
CUST_003101,Belo Horizonte,SP,63918
CUST_003102,Sao Paulo,SC,14793
CUST_003103,Brasilia,AL,60528
CUST_003104,Belo Horizonte,RJ,76798
CUST_003105,Rio de Janeiro,MS,19319
CUST_003106,Curitiba,RN,23194
CUST_003107,Belo Horizonte,ES,29309
CUST_003108,Sao Paulo,MS,68396
CUST_003109,Belo Horizonte,AL,36998
CUST_003110,Rio de Janeiro,AL,13468
CUST_003111,Brasilia,MA,22651
CUST_003112,Salvador,AL,30405
CUST_003113,Manaus,PB,24482
CUST_003114,Brasilia,SE,14409
CUST_003115,Recife,AL,76083
CUST_003116,Belo Horizonte,SP,95443
CUST_003117,Porto Alegre,AL,33426
CUST_003118,Fortaleza,SC,64757
CUST_003119,Porto Alegre,AM,24436
CUST_003120,Brasilia,PR,26490
CUST_003121,Porto Alegre,MA,62136
CUST_003122,Sao Paulo,AM,38962
CUST_003123,Porto Alegre,GO,39288
CUST_003124,Curitiba,CE,32236
CUST_003125,Salvador,PA,24923
CUST_003126,Belo Horizonte,CE,76786
CUST_003127,Porto Alegre,MT,65891
CUST_003128,Rio de Janeiro,RN,23264
CUST_003129,Salvador,CE,77147
CUST_003130,Salvador,AL,17928
CUST_003131,Porto Alegre,SE,44558
CUST_003132,Salvador,MA,66369
CUST_003133,Fortaleza,SE,76403
CUST_003134,Porto Alegre,PB,55213
CUST_003135,Sao Paulo,PR,13816
CUST_003136,Brasilia,MG,45916
CUST_003137,Curitiba,ES,57838
CUST_003138,Manaus,RJ,21573
CUST_003139,Recife,MT,53334
CUST_003140,Salvador,GO,94475
CUST_003141,Sao Paulo,MA,75364
CUST_003142,Belo Horizonte,RS,23157
CUST_003143,Belo Horizonte,AL,19322
CUST_003144,Recife,PE,12482
CUST_003145,Curitiba,ES,45867
CUST_003146,Salvador,PE,89211
CUST_003147,Fortaleza,PE,87271
CUST_003148,Recife,MS,89386
CUST_003149,Curitiba,PB,16732
CUST_003150,Salvador,MA,50753
CUST_003151,Sao Paulo,MT,44422
CUST_003152,Brasilia,PE,86964
CUST_003153,Fortaleza,ES,66284
CUST_003154,Manaus,SC,21311
CUST_003155,Belo Horizonte,SP,79269
CUST_003156,Rio de Janeiro,SP,49579
CUST_003157,Sao Paulo,PR,83878
CUST_003158,Belo Horizonte,PE,86000
CUST_003159,Porto Alegre,PA,58514
CUST_003160,Rio de Janeiro,BA,55311
CUST_003161,Belo Horizonte,MT,20300
CUST_003162,Curitiba,GO,75375
CUST_003163,Fortaleza,ES,44563
CUST_003164,Belo Horizonte,BA,58960
CUST_003165,Manaus,BA,89244
CUST_003166,Brasilia,RS,38090
CUST_003167,Curitiba,AM,26328
CUST_003168,Sao Paulo,RN,36654
CUST_003169,Sao Paulo,MG,16214
CUST_003170,Sao Paulo,MG,67740
CUST_003171,Sao Paulo,PA,74949
CUST_003172,Brasilia,BA,48913
CUST_003173,Belo Horizonte,BA,37552
CUST_003174,Salvador,GO,45377
CUST_003175,Belo Horizonte,ES,35734
CUST_003176,Porto Alegre,RN,28610
CUST_003177,Fortaleza,SE,67607
CUST_003178,Rio de Janeiro,PB,89158
CUST_003179,Salvador,BA,38875
CUST_003180,Salvador,MA,65082
CUST_003181,Belo Horizonte,PE,33226
CUST_003182,Salvador,AL,37677
CUST_003183,Recife,RN,20298
CUST_003184,Recife,PR,45848
CUST_003185,Porto Alegre,BA,73654
CUST_003186,Rio de Janeiro,PA,27744
CUST_003187,Manaus,AM,33434
CUST_003188,Brasilia,PB,58001
CUST_003189,Belo Horizonte,SE,77262
CUST_003190,Brasilia,MA,69633
CUST_003191,Manaus,SE,58917
CUST_003192,Belo Horizonte,PE,89804
CUST_003193,Belo Horizonte,SP,56745
CUST_003194,Rio de Janeiro,MG,10907
CUST_003195,Brasilia,PE,68602
CUST_003196,Recife,AL,23764
CUST_003197,Sao Paulo,MT,34409
CUST_003198,Brasilia,MS,18390
CUST_003199,Fortaleza,SE,40172
CUST_003200,Fortaleza,AL,50542
CUST_003201,Belo Horizonte,SC,57324
CUST_003202,Sao Paulo,RS,58196
CUST_003203,Curitiba,PA,78901
CUST_003204,Manaus,MS,35836
CUST_003205,Porto Alegre,RJ,31663
CUST_003206,Sao Paulo,SP,15951
CUST_003207,Porto Alegre,RN,25175
CUST_003208,Brasilia,SE,21027
CUST_003209,Brasilia,GO,85630
CUST_003210,Porto Alegre,MG,98617
CUST_003211,Manaus,BA,22167
CUST_003212,Sao Paulo,MT,84305
CUST_003213,Curitiba,PE,33060
CUST_003214,Belo Horizonte,PE,76556
CUST_003215,Rio de Janeiro,SE,87381
CUST_003216,Brasilia,PE,20485
CUST_003217,Fortaleza,ES,83450
CUST_003218,Manaus,MT,18802
CUST_003219,Rio de Janeiro,PB,43314
CUST_003220,Curitiba,RJ,58298
CUST_003221,Salvador,MS,29565
CUST_003222,Belo Horizonte,BA,54233
CUST_003223,Brasilia,RJ,95907
CUST_003224,Belo Horizonte,GO,58384
CUST_003225,Rio de Janeiro,RS,62485
CUST_003226,Belo Horizonte,MS,94660
CUST_003227,Salvador,AM,88253
CUST_003228,Rio de Janeiro,MS,72970
CUST_003229,Brasilia,PA,47669
CUST_003230,Sao Paulo,PB,36272
CUST_003231,Fortaleza,BA,21842
CUST_003232,Rio de Janeiro,SE,74099
CUST_003233,Recife,SP,12082
CUST_003234,Salvador,PA,63804
CUST_003235,Rio de Janeiro,SC,36261
CUST_003236,Rio de Janeiro,GO,96506
CUST_003237,Recife,PE,19795
CUST_003238,Brasilia,RJ,55309
CUST_003239,Rio de Janeiro,MA,71456
CUST_003240,Fortaleza,SE,30180
CUST_003241,Belo Horizonte,MT,73288
CUST_003242,Brasilia,PR,56335
CUST_003243,Fortaleza,CE,43268
CUST_003244,Brasilia,PA,76551
CUST_003245,Fortaleza,MA,34489
CUST_003246,Salvador,BA,69398
CUST_003247,Fortaleza,MG,64470
CUST_003248,Porto Alegre,ES,87402
CUST_003249,Fortaleza,SC,90808
CUST_003250,Sao Paulo,BA,42161
CUST_003251,Sao Paulo,RS,77635
CUST_003252,Manaus,AL,81922
CUST_003253,Porto Alegre,PR,80874
CUST_003254,Porto Alegre,MG,70361
CUST_003255,Belo Horizonte,PE,83836
CUST_003256,Porto Alegre,BA,70766
CUST_003257,Belo Horizonte,MT,31400
CUST_003258,Manaus,SE,34641
CUST_003259,Manaus,RS,62233
CUST_003260,Salvador,RJ,79833
CUST_003261,Sao Paulo,RS,29332
CUST_003262,Fortaleza,GO,25201
CUST_003263,Fortaleza,MT,55382
CUST_003264,Recife,CE,56129
CUST_003265,Recife,RN,43808
CUST_003266,Curitiba,PE,88346
CUST_003267,Brasilia,SP,83524
CUST_003268,Salvador,MT,66625
CUST_003269,Curitiba,RN,50327
CUST_003270,Curitiba,ES,29579
CUST_003271,Rio de Janeiro,RJ,31483
CUST_003272,Rio de Janeiro,AM,10503
CUST_003273,Curitiba,MS,80880
CUST_003274,Porto Alegre,ES,18947
CUST_003275,Brasilia,MS,19533
CUST_003276,Salvador,PB,57576
CUST_003277,Curitiba,ES,50916
CUST_003278,Fortaleza,AL,56923
CUST_003279,Brasilia,PE,65162
CUST_003280,Rio de Janeiro,PR,90729
CUST_003281,Fortaleza,PR,76917
CUST_003282,Rio de Janeiro,AM,17012
CUST_003283,Rio de Janeiro,SE,25213
CUST_003284,Brasilia,RS,37563
CUST_003285,Rio de Janeiro,SE,25212
CUST_003286,Manaus,RN,70188
CUST_003287,Sao Paulo,MG,56576
CUST_003288,Manaus,RS,20711
CUST_003289,Sao Paulo,MS,19515
CUST_003290,Recife,SC,30193
CUST_003291,Recife,GO,77667
CUST_003292,Rio de Janeiro,PB,12424
CUST_003293,Salvador,SE,54344
CUST_003294,Salvador,ES,73092
CUST_003295,Sao Paulo,SC,97359
CUST_003296,Fortaleza,MA,69595
CUST_003297,Brasilia,PA,64626
CUST_003298,Rio de Janeiro,RN,19200
CUST_003299,Brasilia,MS,60469
CUST_003300,Manaus,ES,33031
CUST_003301,Salvador,ES,13216
CUST_003302,Porto Alegre,PR,55594
CUST_003303,Manaus,PB,10016
CUST_003304,Manaus,PR,36378
CUST_003305,Sao Paulo,RJ,41734
CUST_003306,Belo Horizonte,SE,88886
CUST_003307,Manaus,PE,24450
CUST_003308,Rio de Janeiro,PE,11473
CUST_003309,Curitiba,RS,35525
CUST_003310,Curitiba,ES,38572
CUST_003311,Rio de Janeiro,AM,52028
CUST_003312,Belo Horizonte,SP,47079
CUST_003313,Belo Horizonte,RN,68967
CUST_003314,Sao Paulo,SP,62047
CUST_003315,Salvador,GO,40110
CUST_003316,Brasilia,PB,11946
CUST_003317,Belo Horizonte,RN,31943
CUST_003318,Porto Alegre,PE,25740
CUST_003319,Sao Paulo,PA,84712
CUST_003320,Recife,AL,54651
CUST_003321,Fortaleza,RN,47269
CUST_003322,Recife,PR,87154
CUST_003323,Sao Paulo,RJ,48682
CUST_003324,Manaus,SC,34601
CUST_003325,Brasilia,CE,42850
CUST_003326,Fortaleza,ES,51132
CUST_003327,Recife,SC,60150
CUST_003328,Fortaleza,PR,15804
CUST_003329,Porto Alegre,ES,95061
CUST_003330,Porto Alegre,SE,62034
CUST_003331,Porto Alegre,SE,55061
CUST_003332,Sao Paulo,ES,37419
CUST_003333,Brasilia,CE,33746
CUST_003334,Sao Paulo,MS,88348
CUST_003335,Curitiba,CE,77581
CUST_003336,Manaus,MA,35336
CUST_003337,Manaus,MS,55952
CUST_003338,Porto Alegre,RJ,57143
CUST_003339,Curitiba,PB,97204
CUST_003340,Belo Horizonte,MT,69379
CUST_003341,Belo Horizonte,PE,44320
CUST_003342,Porto Alegre,SC,46516
CUST_003343,Recife,PB,69789
CUST_003344,Sao Paulo,CE,81114
CUST_003345,Porto Alegre,PE,71240
CUST_003346,Salvador,SC,51798
CUST_003347,Fortaleza,PB,96615
CUST_003348,Manaus,PE,65920
CUST_003349,Belo Horizonte,MA,76473
CUST_003350,Rio de Janeiro,SE,75326
CUST_003351,Belo Horizonte,SC,83131
CUST_003352,Manaus,AM,10424
CUST_003353,Fortaleza,GO,73874
CUST_003354,Manaus,SC,13051
CUST_003355,Rio de Janeiro,AL,69481
CUST_003356,Porto Alegre,SE,73872
CUST_003357,Curitiba,PA,87774
CUST_003358,Rio de Janeiro,SC,37786
CUST_003359,Manaus,GO,78230
CUST_003360,Manaus,SC,79131
CUST_003361,Salvador,BA,11267
CUST_003362,Salvador,PE,75957
CUST_003363,Brasilia,MT,72645
CUST_003364,Salvador,SC,29650
CUST_003365,Sao Paulo,GO,17017
CUST_003366,Curitiba,MA,19849
CUST_003367,Fortaleza,MA,99049
CUST_003368,Rio de Janeiro,PB,72453
CUST_003369,Manaus,RJ,59117
CUST_003370,Brasilia,GO,67247
CUST_003371,Brasilia,MA,54899
CUST_003372,Fortaleza,MT,51644
CUST_003373,Curitiba,RN,77762
CUST_003374,Rio de Janeiro,CE,14388
CUST_003375,Belo Horizonte,RJ,77958
CUST_003376,Salvador,RJ,49994
CUST_003377,Porto Alegre,MS,84805
CUST_003378,Brasilia,PB,87713
CUST_003379,Salvador,SC,87568
CUST_003380,Salvador,PA,82852
CUST_003381,Sao Paulo,MS,12843
CUST_003382,Curitiba,RS,38015
CUST_003383,Porto Alegre,RS,79647
CUST_003384,Belo Horizonte,RN,55231
CUST_003385,Manaus,MG,97579
CUST_003386,Sao Paulo,SP,56546
CUST_003387,Salvador,MA,61055
CUST_003388,Salvador,SC,59577
CUST_003389,Recife,PB,45169
CUST_003390,Porto Alegre,PR,51709
CUST_003391,Porto Alegre,AL,39415
CUST_003392,Recife,SC,25685
CUST_003393,Porto Alegre,MS,25963
CUST_003394,Salvador,RJ,39698
CUST_003395,Brasilia,MG,72415
CUST_003396,Rio de Janeiro,MA,66400
CUST_003397,Salvador,PB,65450
CUST_003398,Sao Paulo,GO,96962
CUST_003399,Curitiba,RN,60711
CUST_003400,Recife,ES,81571
CUST_003401,Belo Horizonte,SC,82607
CUST_003402,Manaus,PE,30578
CUST_003403,Belo Horizonte,BA,38842
CUST_003404,Salvador,RN,26531
CUST_003405,Sao Paulo,RN,12170
CUST_003406,Salvador,MS,17297
CUST_003407,Curitiba,MS,14163
CUST_003408,Brasilia,MS,50794
CUST_003409,Manaus,RS,51787
CUST_003410,Curitiba,RS,67219
CUST_003411,Recife,ES,34448
CUST_003412,Recife,ES,79152
CUST_003413,Salvador,RN,66437
CUST_003414,Sao Paulo,MS,38299
CUST_003415,Curitiba,SP,51119
CUST_003416,Fortaleza,CE,87093
CUST_003417,Sao Paulo,SE,48648
CUST_003418,Brasilia,CE,24096
CUST_003419,Recife,CE,84279
CUST_003420,Salvador,RJ,17391
CUST_003421,Porto Alegre,GO,84891
CUST_003422,Recife,SP,72830
CUST_003423,Manaus,SP,80783
CUST_003424,Rio de Janeiro,RS,50286
CUST_003425,Porto Alegre,SC,81826
CUST_003426,Salvador,PE,47595
CUST_003427,Fortaleza,PB,72740
CUST_003428,Porto Alegre,PR,60929
CUST_003429,Manaus,RJ,42827
CUST_003430,Sao Paulo,AM,36209
CUST_003431,Fortaleza,RN,90752
CUST_003432,Recife,AL,83396
CUST_003433,Fortaleza,MT,88961
CUST_003434,Curitiba,AM,23806
